uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes
aws-control-tower-service,service,new,https://docs.aws.amazon.com/controltower/latest/userguide/what-is-control-tower.html,"Control Tower orchestrates AWS Organizations, AWS Service Catalog and IAM Identity Center to build a landing zone; controls (guardrails) are preventive, detective and proactive; Account Factory is a configurable account template built on Service Catalog provisioned products",2026-09-21,check-B4.4,
aws-control-tower-service,service,new,https://docs.aws.amazon.com/controltower/latest/userguide/how-controls-work.html,Preventive controls implemented with SCPs and RCPs; detective controls with AWS Config rules; proactive controls with CloudFormation hooks,2026-09-21,check-B4.4,
aws-control-tower-service,service,new,https://docs.aws.amazon.com/controltower/latest/userguide/how-control-tower-works.html,Security OU holds the Log Archive and Audit shared accounts (landing zone 3.3 and earlier; 4.0 lets you define your own structure); existing organizations are registered and accounts enrolled,2026-09-21,check-B4.4,"card A: 'existing accounts must be enrolled one by one' -> 'an existing organization must be registered and its OUs and accounts enrolled' (docs: register existing organizations, enroll accounts; OU registration enrols in bulk)"
aws-directory-service,service,new,https://docs.aws.amazon.com/directoryservice/latest/admin-guide/what_is.html,"Managed Microsoft AD: actual Windows Server AD, trusts to on-prem AD, MFA, schema extensions, LDAPS, works with RDS for SQL Server; Standard Edition ~30,000 objects, Enterprise ~500,000; AD Connector: proxy forwarding sign-in to on-prem DCs, RADIUS MFA supported, not compatible with RDS SQL Server; Simple AD: Samba 4, no MFA, no trusts, no LDAPS, not compatible with RDS SQL Server; Identity Center pairs with Managed Microsoft AD",2026-09-21,check-B4.4,
aws-directory-service,service,new,https://docs.aws.amazon.com/directoryservice/latest/admin-guide/directory_ad_connector.html,"AD Connector redirects directory requests to on-premises AD ""without caching any information in the cloud""; does not support transitive trusts; RADIUS-based MFA supported",2026-09-21,check-B4.4,supports card claims 'stores nothing in AWS' and 'cannot form trusts'
aws-directory-service,service,new,https://docs.aws.amazon.com/singlesignon/latest/userguide/manage-your-identity-source-ad.html,IAM Identity Center connects AWS Managed Microsoft AD or a self-managed AD through AD Connector; Samba 4-based Simple AD not supported as connected directory,2026-09-21,check-B4.4,supports card claim that Identity Center uses Managed Microsoft AD or AD Connector
aws-amazon-mq-service,service,new,https://aws.amazon.com/amazon-mq/faqs/,"Protocols: JMS, NMS, AMQP 0.9.1, AMQP 1.0, STOMP, MQTTv3, WebSocket; ActiveMQ active/standby across AZs; RabbitMQ three-node cluster; storage EFS (durability) or EBS (throughput); brokers run in your VPC",2026-09-21,check-B4.4,
aws-amazon-mq-service,service,new,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/amazon-mq-broker-architecture.html,"Active/standby broker = two brokers in two AZs sharing Amazon EFS, one active at a time, two endpoints per protocol, use the ActiveMQ failover transport; reboot failover takes a few seconds",2026-09-21,check-B4.4,
aws-amazon-mq-service,service,new,https://aws.amazon.com/sqs/faqs/,"""If you are using messaging with existing applications ... consider Amazon MQ ... If you are building brand new applications in the cloud, we recommend you consider Amazon SQS and Amazon SNS""",2026-09-21,check-B4.4,
aws-amazon-mq-service,service,new,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/working-with-activemq.html,"Amazon MQ for ActiveMQ protocols: AMQP, MQTT, MQTT over WebSocket, OpenWire, STOMP, STOMP over WebSocket; single-instance or active/standby",2026-09-21,check-B4.4,adds primary source for OpenWire (FAQ does not list it)
aws-amazon-mq-service,service,new,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/rabbitmq-broker-architecture.html,RabbitMQ cluster deployment = three broker nodes behind a Network Load Balancer across multiple Availability Zones; single-instance = one broker in one AZ,2026-09-21,check-B4.4,supports 'three-node cluster across AZs'
aws-x-ray-service,service,new,https://docs.aws.amazon.com/xray/latest/devguide/xray-concepts.html,"Segments, subsegments, traces grouped by trace ID, service graph/service map; default sampling = first request each second plus five percent of additional requests; annotations indexed (up to 50 per trace), metadata not indexed; Error=4xx, Fault=5xx, Throttle=429; trace and service graph data retained 30 days",2026-09-21,check-B4.4,
aws-batch-service-card,service,new,https://docs.aws.amazon.com/batch/latest/userguide/what-is-batch.html,"Fully managed, no batch software to install; runs on ECS, EKS, Fargate, ECS Managed Instances, Spot or On-Demand",2026-09-21,check-B4.4,
aws-batch-service-card,service,new,https://docs.aws.amazon.com/batch/latest/userguide/batch_components.html,"Compute environments (managed/unmanaged; Fargate, EC2, Managed Instances; min/desired/max vCPUs, Spot price threshold), job queues with priorities, job definitions (image, vCPU, memory, IAM role), jobs can depend on other jobs",2026-09-21,check-B4.4,
aws-batch-service-card,service,new,https://docs.aws.amazon.com/batch/latest/userguide/array_jobs.html,"Array size between 2 and 10,000; AWS_BATCH_JOB_ARRAY_INDEX; dependency types SEQUENTIAL and N_TO_N",2026-09-21,check-B4.4,
aws-batch-service-card,service,new,https://docs.aws.amazon.com/lambda/latest/dg/gettingstarted-limits.html,"Lambda function timeout 900 seconds (15 minutes); 5,400 seconds only for Lambda Managed Instances async/event-source invocations",2026-09-21,check-B4.4,source for the 15-minute Lambda trap in the card
aws-lake-formation-service-card,service,new,https://docs.aws.amazon.com/lake-formation/latest/dg/what-is-lake-formation.html,"Permissions at database, table, column, row and cell level enforced by Athena, Quick(Sight), Redshift Spectrum, EMR, Glue; data filters for row/cell security; LF-Tags; cross-account sharing; import from RDS/JDBC sources bulk or incremental; CloudTrail audit logs; custom ETL is Glue",2026-09-21,check-B4.4,
aws-d4-availability-by-workload-class-mcq-18,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_StopInstance.html,"Stopped RDS instance: not charged for instance hours, charged for provisioned storage and backup storage; maximum 7 consecutive days then automatic restart; cannot stop Multi-AZ SQL Server or instances with read replicas",2026-09-21,check-B4.4,
aws-d4-availability-by-workload-class-mcq-18,mcq,new,https://docs.aws.amazon.com/solutions/latest/instance-scheduler-on-aws/solution-overview.html,Instance Scheduler on AWS stops/starts EC2 and RDS on tag-defined schedules via Lambda; up to 70% savings when weekly utilization drops from 168 to 50 hours,2026-09-21,check-B4.4,"option a and A: the dev tier is an Auto Scaling group, so the schedule now scales the group to zero (Instance Scheduler ASG support) instead of stopping ASG instances; WHY b 'bills every hour' -> 'is paid for every hour' (All Upfront is prepaid)"
aws-d4-availability-by-workload-class-mcq-18,mcq,new,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-instance-lifecycle.html,stopped state: instance usage not billed; EBS volumes still charged,2026-09-21,check-B4.4,
aws-d4-availability-by-workload-class-mcq-18,mcq,new,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-spot-instances.html,"Spot Instance interruption notice gives a two-minute warning; suited to flexible, interruptible work",2026-09-21,check-B4.4,
aws-d4-availability-by-workload-class-mcq-18,mcq,new,https://aws.amazon.com/rds/faqs/,"Multi-AZ billed at Multi-AZ pricing; ""a Multi-AZ standby cannot serve read requests""",2026-09-21,check-B4.4,
aws-d4-availability-by-workload-class-mcq-18,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_WorkingWithReservedDBInstances.html,Reserved DB instances: one- or three-year term; No Upfront bills discounted hourly rate for every hour within the term regardless of usage; cannot cancel,2026-09-21,check-B4.4,
aws-d4-availability-by-workload-class-mcq-18,mcq,new,https://docs.aws.amazon.com/solutions/latest/instance-scheduler-on-aws/ec2-auto-scaling-group-scheduling.html,Instance Scheduler schedules EC2 Auto Scaling groups via scheduled scaling actions; stopping sets min-desired-max to 0-0-0 and terminates all instances; starting restores the IS-MinDesiredMax values,2026-09-21,check-B4.4,source for the rewritten option a / A (scale the group to zero)
aws-d4-graviton-or-burstable-choice-mcq-21,mcq,new,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/burstable-performance-instances-unlimited-mode-concepts.html,"Unlimited mode: no charge while 24-hour average CPU at or below baseline; surplus credits charged at flat rate per vCPU-hour ($0.05 t3.large example); T3 at 100% CPU costs ~1.5x an equivalent M5; t3.large breakeven 42.5%; T8i, T4g, T3a, T3 launch in unlimited mode by default",2026-09-21,check-B4.4,
aws-d4-graviton-or-burstable-choice-mcq-21,mcq,new,https://aws.amazon.com/ec2/pricing/on-demand/,"T4g unlimited mode surplus CPU credits $0.04 per vCPU-hour (Linux); T2/T3 $0.05 per vCPU-hour Linux, $0.096 Windows",2026-09-21,check-B4.4,
aws-d4-graviton-or-burstable-choice-mcq-21,mcq,new,https://docs.aws.amazon.com/ec2/latest/instancetypes/gp.html,"T4g = AWS Graviton2 (arm64), burstable with baseline and credits; M7g = Graviton3; t4g.2xlarge 8 vCPU 32 GiB; m7g.16xlarge 64 vCPU 256 GiB",2026-09-21,check-B4.4,
aws-d4-graviton-or-burstable-choice-mcq-21,mcq,new,https://aws.amazon.com/ec2/graviton/,Graviton-based instances cost up to 20% less than comparable x86-based EC2 instances,2026-09-21,check-B4.4,
