uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes
aws-vpc-service,service,new,https://docs.aws.amazon.com/vpc/latest/userguide/vpc-cidr-blocks.html,"VPC IPv4 CIDR allowed between /16 (65,536 IPs) and /28 (16 IPs); secondary IPv4 CIDR blocks can be associated; an existing CIDR block cannot be increased or decreased in size; primary CIDR cannot be disassociated",2026-09-21,check-B2.4,A: '5 per VPC' quota now stated as 5 IPv4 CIDR blocks per VPC including the primary (quota counts primary + secondary); public subnet = route to an Internet Gateway (normally 0.0.0.0/0) rather than only 0.0.0.0/0; 'Keep DNS attributes true' -> 'Set ... true' with note that enableDnsHostnames defaults to false outside the default VPC; trimmed to 119 words
aws-vpc-service,service,new,https://docs.aws.amazon.com/vpc/latest/userguide/subnet-sizing.html,"subnet IPv4 CIDR between /28 and /16; first four and last IP of each subnet reserved (network, VPC router, DNS at base+2, future use, broadcast) = 5 addresses",2026-09-21,check-B2.4,see first row of this uid
aws-vpc-service,service,new,https://docs.aws.amazon.com/vpc/latest/userguide/amazon-vpc-limits.html,"default quotas: VPCs per Region 5 (adjustable), Internet gateways per Region 5 (rises with VPC quota), IPv4 CIDR blocks per VPC 5 (up to 50), subnets per VPC 200, route tables per VPC 200, NAT gateways per AZ 5",2026-09-21,check-B2.4,see first row of this uid
aws-vpc-service,service,new,https://docs.aws.amazon.com/vpc/latest/userguide/configure-subnets.html,"each subnet must reside entirely within one Availability Zone; public subnet = direct route to an internet gateway, private subnet needs a NAT device; every subnet is associated with a route table, the main route table by default",2026-09-21,check-B2.4,see first row of this uid
aws-vpc-service,service,new,https://docs.aws.amazon.com/vpc/latest/userguide/AmazonDNS-concepts.html,"enableDnsHostnames default false unless default VPC, enableDnsSupport default true; private hosted zones in Route 53 and private DNS with interface VPC endpoints require both attributes true",2026-09-21,check-B2.4,see first row of this uid
aws-shared-posix-across-azs-mcq-18,mcq,new,https://docs.aws.amazon.com/efs/latest/ug/how-it-works.html,"EFS mounts over NFSv4.0/4.1; accessible concurrently from compute in multiple AZs of a Region; one mount target per AZ, file system DNS name resolves to the mount target in the same AZ as the instance; Regional file system has a mount target in each AZ, One Zone file system has a single mount target",2026-09-21,check-B2.4,"verified against source, no change"
aws-shared-posix-across-azs-mcq-18,mcq,new,https://docs.aws.amazon.com/efs/latest/ug/performance.html,Elastic throughput is the recommended default and scales automatically for spiky or unpredictable workloads; General Purpose is the default performance mode; Max I/O not supported with Elastic throughput,2026-09-21,check-B2.4,"verified against source, no change"
aws-shared-posix-across-azs-mcq-18,mcq,new,https://docs.aws.amazon.com/ebs/latest/userguide/ebs-volumes-multi.html,"Multi-Attach only for io1/io2 Provisioned IOPS volumes, up to 16 Nitro instances in the same Availability Zone; standard file systems such as XFS and EXT4 are not designed for simultaneous access, a clustered file system is required",2026-09-21,check-B2.4,"verified against source, no change"
aws-shared-posix-across-azs-mcq-18,mcq,new,https://aws.amazon.com/s3/faqs/,"S3 is object storage, not a file system or block storage; unlimited volume and object count",2026-09-21,check-B2.4,"verified against source, no change"
aws-tcp-static-ip-load-balancer-mcq-19,mcq,new,https://docs.aws.amazon.com/elasticloadbalancing/latest/network/introduction.html,"NLB functions at layer 4 of the OSI model; handles millions of requests per second and volatile workloads; target groups support TCP, UDP, TCP_UDP, TLS, QUIC; a network interface per enabled AZ gives each node a static IP; internet-facing NLB can associate one Elastic IP per subnet",2026-09-21,check-B2.4,"A: 'forwards TCP, UDP and TLS without touching the payload' -> 'forwards TCP and UDP flows without inspecting the application payload (TLS termination is optional)' because an NLB TLS listener does terminate TLS"
aws-tcp-static-ip-load-balancer-mcq-19,mcq,new,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-listeners.html,ALB listeners support protocols HTTP and HTTPS only (ports 1-65535); ALB functions at layer 7,2026-09-21,check-B2.4,see first row of this uid
aws-tcp-static-ip-load-balancer-mcq-19,mcq,new,https://aws.amazon.com/elasticloadbalancing/features/,"comparison table: ALB static/Elastic IP not supported, NLB static and Elastic IP supported; ALB layer 7 HTTP/HTTPS/gRPC, NLB layer 4 TCP/UDP/TLS",2026-09-21,check-B2.4,see first row of this uid
aws-tcp-static-ip-load-balancer-mcq-19,mcq,new,https://docs.aws.amazon.com/global-accelerator/latest/dg/introduction-how-it-works.html,"Global Accelerator provides two static anycast IPv4 addresses; standard accelerator endpoints are NLB, ALB, EC2 instances or Elastic IPs; TCP idle timeout 340 s, UDP 30 s",2026-09-21,check-B2.4,see first row of this uid
aws-tcp-static-ip-load-balancer-mcq-19,mcq,new,https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/Introduction.html,CloudFront speeds up distribution of static and dynamic web content served over HTTP/HTTPS through edge locations; charges for data transfer out and HTTP/HTTPS requests,2026-09-21,check-B2.4,see first row of this uid
aws-d4-s3-lifecycle-management-mcq-05,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/lifecycle-transition-general-considerations.html,"a single Lifecycle rule cannot transition objects to another class before the minimum storage duration has passed (example: 90-day Glacier IR at day 4 forces Deep Archive at day 94 or later); objects under 128 KB not transitioned by default since Sept 2024 unless an object size filter is set; minimum storage 90 days Glacier Flexible Retrieval, 180 days Deep Archive; 40 KB per-object metadata overhead",2026-09-21,check-B2.4,"Stem: added ~3 months of weekly on-call reads needing millisecond access after day 30, so the Standard-IA stage until day 120 is justified (previously Standard -> Deep Archive at day 30 would have been cheaper than the keyed answer); A: first sentence explains why IA then Deep Archive; all numbers re-verified ($0.0036, $0.00099, $0.0025/1,000 objects, 90/180-day IT thresholds, 12-hour standard restore, 30-day IA minimum -> day 60 earliest)"
aws-d4-s3-lifecycle-management-mcq-05,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/storage-class-intro.html,"comparison table: Standard-IA min storage duration 30 days and 128 KB min billable size; Glacier IR 90 days; Glacier Flexible Retrieval 90 days; Deep Archive 180 days; Intelligent-Tiering monitoring and automation fees per object, no retrieval fees, Infrequent Access tier after 30 days, Archive Instant Access after 90 days, optional Archive Access after 90 and Deep Archive Access after 180 consecutive days",2026-09-21,check-B2.4,see first row of this uid
